990,898516761661886464,-1,Der islamistische Terror ist schon lange kein Problem mehr eines einzelnen Landes. Deshalb müssen wir in Europa gemeinsam gegen IS kämpfen.
11,825016204100120576,0,@20piraten @rwolupo dafür gibt es doch das Instrument der Namentlichen Abstimmung  oder?
12,856772163973652480,0,Heute Abend trifft sich @Ralf_Stegner mit Olaf Scholz in Kiel. Sei dabei und rede mit! #WirMachenDas https://t.co/nNJqQkE1zD
17,885872789579857920,0,Uff. Geschafft. Einmal Das Berliner Energie- und Klimaschutzprogramm komplett durchgelesen. #BEK @GYGeorg
18,877483306190766080,0,Wir suchen: Sachbearbeiterinnen / Sachbearbeiter für die Abteilung BürgerService/Verkehr https://t.co/5v7uPEHI76
24,906391088008765440,0,Auf zum Infostand am Floraland #Zwönitz #Erzgebirge. Nachmittags dann wieder #TzT Haustürwahlkampf in Mittelsachsen. #btw17 #fedidwgugl #CDU
26,904972384859455488,0,Wer hätte denn DAS gedacht? https://t.co/qtS5zULizd
34,846269357764300800,0,@TimZeelen ich vergaß. <f0><U+009F><U+0098><U+008E>
35,880676177475665920,0,Heute ist Tag der Liebe <U+2764><U+FE0F> #Ehefueralle
36,839585250653130752,0,Rosen verteilen zum internationalen Frauentag mit @EvaHoegl https://t.co/Kqdg4IwtlL
38,844277551329689600,0,Offenes Büro zum Thema Kultur im Kieler Landeshaus.
43,876757023400091648,0,Wir machen's gerecht! - Eine Halbzeit-Bilanz von Rot-Rot-Grün in Thüringen https://t.co/uLcp9AiBai #linke
45,828330808633094144,0,Neues vom #SchwafelSchulz! https://t.co/VY58MbvkvE
46,827475118003716096,0,.@wanderwitz Fit für den weltweiten Medienwettbewerb #DeutscheWelle https://t.co/pwKHy9RiHu
49,860534271819341824,0,Zum Tage. @GrueneFraktionB #tierschutz https://t.co/ctOvN4nr6D
50,918218056547086336,0,LTE bei der BVG - So schnell soll Berlin bald im Untergrund surfen https://t.co/jighJK410G https://t.co/UINHOOSExY
53,827826461167976448,0,Energie und Vertrauen pur! Martin Schulz auf dem #Hessengipfel der #SPD Hessen https://t.co/xnYEteKmAV
68,910888649780232192,0,Gegen Hass in der Politik hilft nur: Wählen gehen! #DarumGrün #btw17 #TrumpUN https://t.co/3TwZz8V5dj
70,850625218464718848,0,#landesparteitag kann beginnen @ Schuppen Eins https://t.co/xWm2JVqalL
73,837674651069317120,0,@Sam_Liban Danke  werde ich haben. Wünsche ich Ihnen auch.
91,895371012963020800,0,Noch bis 30.09. mitmachen beim Joseph-von-Eichendorff-Liederwettbewerb @DtGesellschaft @koschyk https://t.co/aQmYDQgjNJ
92,843480336180887552,0,@bjoern_aigudewi @DB_Bahn Sitzt du gerade im ICE?
101,880003891848331264,0,Grünfläche: Der Stadtpark ist der größte Sportplatz Hamburgs https://t.co/3aShNYGeMS https://t.co/PTOKX2CSWi
104,883561863589634048,0,Gospel Touch Choir - Let it beMein Musiktipp für Euch da draußen im digitalen Orbit  https://t.co/155tY9IR2O
105,869551625022705664,0,Bevor sie es wieder löscht - die erste und einzige Reaktion von @JuliaKloeckner auf die Krebserkrankung von MP #Sellering: htt…
106,887926002344759296,0,@BineB @kendzia_ludwig Boden gehört dem Land Nutzungsrechte hatte das Landratsamt sich übertragen lassen. Zur Umse… https://t.co/8ZMQFeBKlh
107,893852172651302912,0,Gregor Mayntz :Hier finden Sie den vollständigen Artikel: https://t.co/fn9s66qScNGuter Kommentar heute in der RZ Rot/Grün am Ende
113,841263686530564096,0,Schottische Regierungschefin strebt Unabhängigkeitsreferendum an https://t.co/OYXqexwVRJ
114,872920854446956544,0,Der Euro soll mehr als eine Währung sein. Das will die Kommission. Deswegen wird er scheitern. Hier meine Rede da… https://t.co/GXXlWvHCMn
115,889974818401026048,0,Anonymer Verkäufer versteigert Zeichnung von US-Präsident #Trump aus 2005. Sie zeigt Skyline von NYC. Kostenpunkt: mindeste…
117,860956988120993792,0,Sonntagsfrage #btw17 Emnid/BamS • Männer (laut Vorabmeldung der BamS): CDU/CSU 31 %  SPD 25 %  AfD 14 %  LIN 10 %  FDP 6…
118,867689446489108480,0,Merkel wohlfeil:Abrüstung muß auf der Tagesordnung stehen.Keine Frage.Wo war ihre Ini für Abrüstung. Ihre NATO beschließt heute Aufrüstung
119,908251200222580736,0,Ja  ja. Der Primat - FC Hansel von der #AfD zu Tegel <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
120,844878246680444928,0,Mein Freund @schatzbln im #AGH mit großartigen Worten zur lange überfälligen Rehabilitierung &amp  Entschädigung der “175er”. <ed><U+00A0><U+00BC><ed><U+00BC><U+0088> @LinksfraktionB
122,885373688392142848,0,Wenn das BKA seit Jahren Deutsche Journalisten beobachtet  fragt man sich ob auch Kommunikation überwacht wird #G20 https://t.co/d3z52UnMZ5
125,882182112174100480,0,In Zagreb traf @groehe auch Ministerpräsidenten der Republik Kroatien @AndrejPlenkovic. https://t.co/SskbP1xnVU
126,896640592138186752,0,Heute um 22:20 Uhr bei @RTLde: An einem Tisch mit @MartinSchulz - Deutschland fragt nach: https://t.co/ReXPrKpNs8 #btw17
130,903293786113142784,0,Jetzt ist @OlafScholz auf der Bühne. Gleich kommt Martin. #spd #hhbue https://t.co/SRSMcIWiDC
131,829662427931348992,0,Wolf Wetzel:Der #NSU-#VS-Komplex aus Sicht polizeilicher Ermittlungsmethoden https://t.co/MMGyXBcXGq
136,895523977422151680,0,Und wenn es um die Fachkräfte bei #Scansonic geht  setzt das #Unternehmen auch auf unsere Expertise in der #Verbundaus…
144,895950074521559040,0,Die heiße Phase beginnt: Unsere 2<U+FE0F><U+20E3>2<U+FE0F><U+20E3> hessischen Kandidaten für die #btw17 <f0><U+009F><U+0097><U+00B3><U+274C>. #SPD #ZeitfuerGerechtigkeit #ZeitfuerMartin…
146,888334007208902656,0,Gesprächsforum am 26. Juli in #Themar: Rechte #Hasskonzerte - Einordnung  Analyse und Konsequenzenhttps://t.co/PltQ8x0nqS ht…
148,895726868732760064,0,Unser #Regierungsprogramm ist in #Gebärdensprache erschienen: Ansehen! https://t.co/Yf538RnG9E #fedidwgugl https://t.co/oAu4zlNoQk
151,850040388085743616,0,dienstgespräch  -) https://t.co/FL7nEc6XNp
155,904392615034048512,0,Dorffest Stein#enzkreis #badenwürttemberg #dorffest #stein #königsbachstein #politik #politiker… https://t.co/muLWjHicA1
162,905173488125845504,0,Frau Weidel hat richtig gehandelt Was in der Sendung unter Demokratisches Diskutieren verkauft wird ist eine Zumutung..…
163,883776333477707776,0,Ich frage lieber gar nicht  um was es genau geht.
164,844997605461516288,0,Brandenburg Gate in Berlin  tonight. <U+2764><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7> https://t.co/NmeAYd9aWi
171,903216558062927872,0,Frau Beer: Wir empfehlen Ihnen eine Bewerbung bei Donald Trump https://t.co/cxE85XEWgm @DanyWagner_DA @nouripour… https://t.co/v14SDdRKzw
172,896032696023076864,0,Auf dem Weg ins Wochenende. 7 58 kilometer mit dem Nike<U+2060>+ Run Club gelaufen. #running #lokstedt #kollau #niendorf https://t.co/etISCX7yii
174,818220364165775360,0,Es geht voran. Die neue Website ist online. https://t.co/TY2UkLKexk . Noch nicht ganz fertig. Aber fast. https://t.co/dY2tJeLHSz
176,820001478945505280,0,Linkspartei-Freibrief für Holm in @rbbabendschau. Und freches Ultimatum an @spdberlin . Spätestens jetzt muss… https://t.co/EXsyauxMLz
184,833245026167697408,0,@kingknorr @wolfgangbaasch und du bis dabei? <f0><U+009F><U+0098><U+0087>
193,869214752546881536,0,SPD  FDP und Grüne in RLP drängen noch einmal auf kommunale Mittelrheinbrücke - Blockade durch Landrat Bröhr (CDU) beklagt
195,899002343752175616,0,Heute unterwegs in NRW: Straßenwahlkampf in Remscheid und 10-Jahre-Sommerfest der LINKEN in Aachen. https://t.co/mmI9zz822v
208,909529520218234880,0,Hat sich ein Politiker schon mal von @SPIEGELTV begleiten lassen? <f0><U+009F><U+0098><U+0081> Finde ich gut. @c_lindner <f0><U+009F><U+0091><U+008D><f0><U+009F><U+0094><U+009D>#btw17 #FDP
212,858696185393143808,0,FDP präsentiert ihr Wahlprogramm für die Bundestagswahl https://t.co/YlmMmFTIRE https://t.co/iPiEFK7TL6
221,832852793019002880,0,Auf nach Bad Sassendorf! Dort stellt @CDUNRW_de heute die Liste für #btw17 auf. Top Personalangebot für starke #NRW Stimmen in #Berlin! #CDU
232,864435611586920448,0,22 5 Mio. Euro jährlich für neues Förderprogramm: Investitionspakt für soziale Integration im Quartier steht bereit https://t.co/e0obOWrLhy
233,909880964213506048,0,#UnionBusting bei I-SEC. Aufruf zur Solidarität vor Gericht am 22.09.2017!#Arbeitsunrecht #Naujoks https://t.co/tw8BR1xNbR
237,864901910385618944,0,Lebendige Debatte zum Lutherjahr im Landtag mit @FranziskaOL von @Saxgruen https://t.co/EcQzeuwDgZ Ganze Rede? https://t.co/z74zZOy4W3
241,887748447008428032,0,Beim Sommerfest des DGB Baden- Württemberg ist die SPD aus Bund und Land selbstverständlich anwesenden <f0><U+009F><U+0098><U+0080> https://t.co/MyzVGXwlx3
251,840618248987123712,0,Wahlkreistour - Landstraße - Enzkreis. #enzkreis#pforzheim#badenwürttemberg… https://t.co/mhlPFG0kGl
259,845193206794924032,0,Jetzt auf dem Weg zur Personalversammlung bei der#Staatsanwaltschaft. Wichtige Themen: #Personalverstärkung #SicherheitbeiGericht
277,831449646203539456,0,129464 Unterschriften gegen die Kreisreform #vibb
281,857578547552059392,0,Das ist bezeichnend. Es spricht für sich. https://t.co/R9jP8ERkCX
282,879766202591191040,0,Morgen so:@c_lindner:legalize it.@MartinSchulz:gebt das Hanf frei.@AngelaMerkeICDU:Kiffen Gewissensentscheidung.… https://t.co/wGtKCQgXEk
284,847366702127960064,0,Bei #Liverpool fallen einem (fast) nur die  #Beatles ein! In diesem Sinne: ein getting better ins #brexit-Land! https://t.co/3YgwhLJQlD
300,861510488500383744,0,.@jensspahn  nur echt mit Raute -) https://t.co/AsdA3Z24nS
304,910007084518952960,0,Ich habe mich entschieden. #btwahl2017 https://t.co/Fp311ZPoz1
308,824695204338864128,0,@gruenestuttgart.Anna Christmann unsere Bundestagskandidatin  Wahlkreis 2. https://t.co/0y83TDsuDx
311,879651766446501888,0,Warum #txl-Volksbegehren überflüssig ist und @thf100 grandiose Entscheidung war. Toller Kommentar @berlinerzeitung https://…
313,880018400763883520,0,@Ralf_Stegner Geniesse gerade all die Antworten.
316,832586064288178176,0,Dieses Wochenende Münchner Sicherheitskonferenz - jetzt findet die Eröffnung statt. #MSC2017
318,858608854887804928,0,Mit Ansage: https://t.co/2uHQo25Y8z
319,912336618224275456,0,Die SPD geht in die Opposition- Thema heute beim RTL Lokal Tv in Mannheim. https://t.co/r0pA3a4UX5
320,887384118824243200,0,Zur Zeit tanke ich Kraft bei @schrothkur  bleibe aber für Sie erreichbar: https://t.co/A4AMI3llm4 &amp  https://t.co/X5GXVkjQ4m &amp  natürlich hier
327,828374578326036480,0,27./28.4.: #fornet17 mit @hwieduwilt @maxschrems Louisa Specht  Walter Blocher und Schirmherrin @DoroBaer https://t.co/9e9MUg…
341,857138679718039552,0,Heute ist der Tag gegen #Lärm. Ich fordere ein #Nachtflugverbot von 22 bis 6 Uhr. https://t.co/q0fDpdlZJl
343,909643290705788928,0,Wundertasse  ideal für mich und @tsghessen https://t.co/ydZf5mNhLf
345,904425298724347904,0, TV-Duell belastet Koalition.' oder  Kann große Koalition fortgesetzt werden?' Schlagzeilen  die es nach diesem #TVDduell NICHT geben wird.
349,857891431041691648,0,Großes Interesse an landwirtschaftlichen Produkten #Landwirtschaft https://t.co/UtMLfeccgQ
355,904393803301257216,0,Mein Porträt über Angela #Merkel: Weiter so - Die Kanzlerin will es noch einmal wissen https://t.co/QGo3KFxaL6
358,907240953995579392,0,Arbeitskreis Kagenmarkt <f0><U+009F><U+0091><U+008D><f0><U+009F><U+0098><U+008A> Vorbereitung der Präventionsveranstaltung am 19.9.2017 um 16.00 Uhr in der Tarnow-Schule
367,863977942388441088,0,NRW-Signal eindeutig: schwarz-gelb: + 10 7 P <U+2194><U+FE0F> linkes Lager (rrg): - 10 5 P https://t.co/0DUY2Z2T0p
371,842291116129042432,0,@Nico Ist normales Verfahren. Weißt Du auch. Etat wird nach Wahl eh geändert. Bund und Länder müssen sich zudem noch einigen.
373,841964084425850880,0,Es schließen auch keine Praxen in Gegenden ohne Privatpatienten. https://t.co/DYOXFHEuuN https://t.co/iEQDNsfdCA
375,873967198557147136,0,Ich habe ein wenig das Gefühl  einige Journalisten waren am Wochenende auf einem anderen Parteitag als ich. #linkebpt
376,876184986478620672,0,Schöne Nachthupferl #STAMP Parade #altonale17 #altona https://t.co/Rf4O1arApf
381,909471145858125824,0,Am 24.09.2017 Zweitstimme Grün.Ich sag Euch warum <f0><U+009F><U+0098><U+0089>https://t.co/JuHUdLzEH2
390,819931881185615872,0,Kleine Pause für einen Winterspaziergang <f0><U+009F><U+0098><U+0080><f0><U+009F><U+008C><U+00A4><U+2744><U+FE0F> https://t.co/hxF3XYE4v5
393,898128314736533504,0,Kontrollierte Freigabe: Linken-Politiker für Erlaubnis von Pyrotechnik in Stadien | MDR.DE https://t.co/PZahIi3qUB
395,881077669177282560,0,Noch einen Text zum Kaffe? Dann diesen hier von Alexander Osang.  https://t.co/RUpWcelQbT
402,879017996810891264,0,Inzwischen ziehen auch SPD und Grüne Haltelinien für Regierungsbeteiligungen @dieLinke war da mal wieder Trendsetterin. #spdbpt
407,862760730793213952,0,Sehr schöner Artikel. Unbedingt lesen! <f0><U+009F><U+0098><U+008A><f0><U+009F><U+0091><U+008D>Hannelore Kraft - Vom Wahlkampf belebt https://t.co/T5vfvi54qo #nrwir @nrwspd
419,915568206777081856,0,#Tillich war also in Thronfolge von König Kurt nie vorgesehen. Er sollte seine Thronfolgerliste veröffentlichenhttps://t.co/mTVm4EQjyV
424,830766105002180608,0,Warten mit @HKraenzlein auf das Ergebnis der #Bundespräsidentenwahl #meinpraesident #Steinmeier https://t.co/Sj4uCx8uee
425,835957183657492480,0,#BTW #AfDNRW Liste Platz  8 Udo Hemmelgarn und Platz 9 Uwe Kamann. #AfD #LWV Essen #LPT. 9 Plätze war ein erfolgreiches Wochenende <f0><U+009F><U+0098><U+0080><f0><U+009F><U+0091><U+008D>
428,861256027550961664,0,@jensspahn im @ZDF: Rot-Grün wird reihenweise abgewählt. #ltwsh17 https://t.co/QwOpyl4z7k
430,843543316901912576,0,Umfrage @BILDamSONNTAG für #Merkel 46% - #Schulz 38% - Frauen würden zu 53% Merkel wählen - Schulz 28% (Emnid) Keine #ZeitfürMa…
433,904436113477169152,0,Dieses #tvduell war schlechter keins. Verlierer des Abends: Moderation mit ihrer Themenauswahl. Gruselig zukunftsvergessen! #DarumGrün
438,920172639511044096,0,Sagt jemand  der seit Jahren die Privilegien von Milliardären verteidigt #Erbschaftsteuer #CSU https://t.co/yspSAaWVlC
440,919656197258653696,0,@BrigittePothmer @c_eubel Sie bewegt sich aber gerade nicht auf uns  sondern auf die CSU zu.
445,886892328111230976,0,Klares Signal zur Stärkung d #beruflichen #Ausbildung in d ÜAB #Buchen @IHK_RheinNeckar https://t.co/GXgmLhrdv1
449,864112681908916224,0,Keine Verlegung der #Bundeswehr von #Erdogan s Türkei in die nächste Despotie #Jordanien. Abzug jetzt! #Incirlik  https://t.co/Hcbx3mUSyy
453,904620560843497472,0,Grüne fordern eine Milliarde Euro für dieselgeplagte Städte.https://t.co/PL6giZCGb9 #DarumGruen
454,847046193603588096,0,.@rponline Kolumne zeigt wie #Journalisten in den USA bei Pressekonferenzen mit @POTUS arbeiten https://t.co/KWubsMIHOl #pressefreiheit
455,909656761220681728,0,Ach nee  das Interview war letztes Jahr - da konnte man ja schon taktisch zigmal die Meinung ändern <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> https://t.co/Fpvg8hpafm
472,839894693622210560,0,EILMELDUNG: Tusk als EU-Ratspräsident wiedergewählt https://t.co/aMxJrOBZ2Q
474,843481033182011392,0,Wo Adenauer recht hat  hat er recht.#zeitfuermartin https://t.co/QOeSmVQQgZ
477,907245397902548992,0,Mit diesen Forderungen fasst @MartinSchulz zusammen  was uns Sozialdemokraten wichtig ist! #zeitfuermartin https://t.co/hfRVfdmPOi
480,903939074519654400,0,Abgehoben https://t.co/KAcK3Aze7I
484,882161473929322496,0,Was bleibt von der Bundeswehr nach Ursula von der Leyen? https://t.co/J7kTgyrChJ
488,821432761277890560,0,Wir haben die #NPD marginalisiert. Wir bieten Patrioten eine echte Heimat (Jens Maier  #AfD-Kandidat #btw17 in Dresd…
489,893135147243102208,0,Gesprächsabend zu geplanten Änderungen im Kommunalverfassungsgesetz im Landgasthof Zur Alten Post in Ummendorf. #Sommertour
490,842052285228277760,0,@Michael_Huebner @parlementarisme Gibt ja  mehr Gründe. Wissen Sie auch. Sie verteidigen auch Ihre Ministerpräsidentin trotz ihrer Bilanz.
503,879335199724756992,0,Muss man echt nicht haben.. #bleeching https://t.co/K7JRCrNG1s
504,904072133722218496,0,Video | Seit 3 Jahren ist er Straßenmusiker in #Berlin  träumt aber immer noch davon  Orchester-Mitglied zu werden <ed><U+00A0><U+00BC><ed><U+00BE><U+00BC>https://t.c…
511,869530157031333888,0,@schneidercar @ChHickmann Journalisten haben nen Tisch draußen
514,842053589359054848,0,@PiratenBonn Euer Faktencheck war eher ein Vorurteil. Hier die Auswirkung auf Gesamtstellenzahl #Faktencheck https://t.co/FIzEMQmIwZ
520,869466690916151296,0,Berlin  Seehof. https://t.co/ZkKA5pmHuu
521,857914544265547776,0,Das ist ja noch besser. <f0><U+009F><U+0098><U+0089> https://t.co/CiYQ2kKumg
538,856397584134438912,0,Kurz und lesenswert https://t.co/T6NMDj4uEU #FAZplus via @faznet https://t.co/T6NMDj4uEU
539,910800586819371008,0,Die Keynote zur #rbfc17 beim @Reeperbahn_Fest im Wortlaut: https://t.co/1Y4VepRRY9
545,905337582363529216,0,Freue mich auf den Besuch an der #fhkiel https://t.co/V03TTF1pei
546,907137888449576960,0,Und wer ist verantwortlich  Dobrindt von der CSU. Sollte der Wähler am 24.9. beachten. https://t.co/9c6A8bW3Et
547,886876193101942784,0,Jetzt neu  Google Übersetzer für Glückskekse <ed><U+00A0><U+00BD><ed><U+00B8><U+00A8> https://t.co/Ek83QQEfv4
